i;|Xi|;|F(Xi)|;profundidad4;dirección2;prob vecinos0.5
512;1692;3395
767;1;1
469;1;1
188;1670;3412
257;1674;3385
7400;1591;3346
263;1527;3254
562;1661;3400
1691;1701;3430
14;1721;3430
13;1661;3429
139;1651;3387
318;1676;3422
862;1574;3336
251;1625;3366
111;1677;3423
16;1711;3433
5342;1705;3435
3;1710;3444
219;1707;3431
268;1;2
2839;1;1
1929;2;3
420;1593;3348
532;1608;3366
7401;1;1
200;1384;3254
402;1688;3415
7508;372;1166
7552;1671;3399
7500;801;3042
7482;1578;3346
7583;1340;3238
971;1633;3392
92;1695;3433
7336;1604;3358
1545;1571;3357
103;1701;3450
207;1688;3439
6;1695;3432
7380;1648;3405
287;1696;3427
754;1680;3434
26;1691;3444
34;1692;3443
525;1611;3378
56;1705;3441
1849;1569;3357
557;1650;3396
208;1661;3412
1558;1585;3361
2346;1569;3357
974;1636;3396
262;1678;3435
2001;1639;3414
815;1679;3440
120;1651;3404
492;1694;3434
1175;1651;3416
32;1709;3451
172;1696;3439
1347;1599;3389
1338;1571;3357
105;1702;3446
818;1667;3416
890;1618;3405
1362;1595;3365
1547;1570;3357
1056;1657;3389
2280;1600;3384
879;1627;3415
36;1693;3446
590;1595;3368
3260;1570;3357
1174;1619;3384
3198;1570;3357
460;1666;3397
3200;1570;3357
589;1682;3422
433;1635;3412
81;1667;3431
7509;1642;3424
973;1610;3368
1555;1616;3370
3154;1570;3357
7595;1710;3433
1361;1631;3391
2331;1584;3361
509;1680;3422
969;1620;3409
197;1691;3427
621;1645;3426
1036;1613;3401
1054;1640;3416
1818;1569;3357
358;1672;3416
748;1675;3419
88;1693;3426
163;1671;3427
1576;1569;3357
2353;1569;3357
3221;1569;3357
136;1666;3434
1367;1598;3371
7512;1689;3432
757;1678;3420
49;1687;3437
646;1598;3384
2328;1626;3376
1360;1627;3407
7377;1667;3432
2321;1571;3357
125;1690;3443
1548;1598;3389
1837;1608;3376
1834;1593;3379
703;1666;3430
1456;1659;3415
7406;1615;3398
1832;1598;3384
3105;1570;3357
641;1668;3426
320;1686;3445
885;1660;3413
632;1700;3432
2300;1571;3357
702;1625;3393
228;1674;3441
752;1659;3427
2291;1570;3357
656;1621;3392
877;1641;3411
2293;1668;3412
650;1654;3410
3328;1571;3357
720;1622;3404
1379;1662;3416
3275;1571;3357
345;1681;3444
336;1646;3399
295;1699;3438
1375;1614;3387
435;1626;3401
